id,datetime,total,street,city,state,zip,user_id,promo_code_id
2602,2023-08-31 21:49:49,905.3986,32633 Kropf Park,Houston,Texas,77045,102,118
2603,2023-09-01 09:12:45,778.0600000000001,43230 Packers Way,Mobile,Alabama,36605,434,
2604,2023-09-01 21:55:59,1184.9401799999998,853 Little Fleur Point,Anaheim,California,92805,444,137
2605,2023-09-02 10:04:20,229.76,228 Utah Road,Atlanta,Georgia,30316,299,
2606,2023-09-03 02:34:42,1256.3200000000002,017 Mesta Point,Springfield,Illinois,62711,413,
2607,2023-09-03 13:54:51,1177.3400000000001,2 Express Court,Tampa,Florida,33605,429,
2608,2023-09-03 22:09:09,1795.66,83957 Green Junction,Akron,Ohio,44329,276,
2609,2023-09-04 03:26:27,788.34,063 Laurel Pass,Chicago,Illinois,60674,56,
2610,2023-09-04 05:54:15,673.7,7 Nancy Parkway,Lexington,Kentucky,40505,164,
2611,2023-09-04 07:44:44,39.96,050 Glendale Park,Biloxi,Mississippi,39534,359,
2612,2023-09-04 21:18:37,120.0,9 Hagan Center,Minneapolis,Minnesota,55470,132,
2613,2023-09-05 01:07:32,747.5400000000001,1709 Hanover Junction,Detroit,Michigan,48224,23,
2614,2023-09-05 07:10:29,4895.78,44 Vernon Crossing,Decatur,Georgia,30089,371,
2615,2023-09-05 16:26:17,1393.2800000000002,8724 International Place,Kansas City,Kansas,66112,49,
2616,2023-09-05 22:32:33,199.52,1709 Hanover Junction,Detroit,Michigan,48224,23,
2617,2023-09-06 05:13:31,1610.3198000000002,27915 Emmet Street,Wichita Falls,Texas,76305,336,155
2618,2023-09-06 12:34:06,2637.9,56985 Texas Plaza,Louisville,Kentucky,40225,70,
2619,2023-09-06 22:14:31,325.73999999999995,210 Green Park,Memphis,Tennessee,38109,261,
2620,2023-09-06 22:27:09,1642.5200000000002,36 Heffernan Court,Reading,Pennsylvania,19610,297,
2621,2023-09-07 10:13:54,771.6800000000001,5 Moulton Park,Orlando,Florida,32808,129,
2622,2023-09-07 20:42:41,16554.819999999996,63195 Atwood Street,Reading,Pennsylvania,19610,166,
2623,2023-09-08 05:16:59,43.0,2 Saint Paul Street,Knoxville,Tennessee,37919,445,
2624,2023-09-08 20:28:54,325.32,4 Coolidge Street,Baltimore,Maryland,21282,379,
2625,2023-09-08 23:22:50,52.36264000000001,2 Express Court,Tampa,Florida,33605,429,106
2626,2023-09-09 10:59:11,61.58,7 Pepper Wood Court,Great Neck,New York,11024,348,
2627,2023-09-09 15:13:38,541.66,38 Bunting Avenue,Indianapolis,Indiana,46221,477,
2628,2023-09-09 17:00:42,63.0,5 Longview Plaza,Detroit,Michigan,48211,397,
2629,2023-09-09 23:08:59,2792.42,923 Buhler Plaza,Lexington,Kentucky,40596,67,
2630,2023-09-10 06:39:24,149.84,253 Brentwood Avenue,Washington,District of Columbia,20380,389,
2631,2023-09-10 20:24:13,590.34312,4 Fair Oaks Lane,Hartford,Connecticut,6140,302,117
2632,2023-09-10 23:50:53,575.0799999999999,44 Jana Terrace,Wilmington,Delaware,19810,235,
2633,2023-09-11 05:10:55,292.84000000000003,645 Ronald Regan Road,Abilene,Texas,79605,370,
2634,2023-09-11 08:07:19,2224.1800000000003,49417 High Crossing Parkway,Tacoma,Washington,98405,416,
2635,2023-09-11 11:43:59,137.42992,17926 Moose Center,Amarillo,Texas,79165,96,84
2636,2023-09-11 20:35:46,217.88000000000002,26519 Division Drive,Miami,Florida,33175,91,
2637,2023-09-12 06:08:02,791.0138400000001,72104 Warbler Circle,Indianapolis,Indiana,46202,395,57
2638,2023-09-12 18:45:04,906.9,8269 Aberg Junction,Atlanta,Georgia,31119,295,
2639,2023-09-12 20:13:46,213.64518000000004,55848 Jackson Place,Seattle,Washington,98133,101,6
2640,2023-09-13 06:38:26,502.05999999999995,5037 Bowman Crossing,Salt Lake City,Utah,84170,175,
2641,2023-09-13 21:28:32,3428.5400000000004,71355 Nancy Drive,Sacramento,California,94280,31,
2642,2023-09-14 07:28:26,421.64,15598 Heath Junction,Indianapolis,Indiana,46231,258,
2643,2023-09-14 21:05:14,3456.2000000000003,4 Coolidge Street,Baltimore,Maryland,21282,379,
2644,2023-09-15 11:36:19,129.28,0 Golf Course Circle,El Paso,Texas,79950,171,
2645,2023-09-16 01:05:01,29.94,91 Vidon Court,New York City,New York,10270,382,
2646,2023-09-16 16:10:25,1475.78,12 Randy Way,Bellevue,Washington,98008,92,
2647,2023-09-17 06:01:54,4374.02,05166 Esker Street,East Saint Louis,Illinois,62205,26,
2648,2023-09-17 08:36:44,961.76,183 Spaight Terrace,Miami,Florida,33134,367,
2649,2023-09-17 21:18:03,101.0,0436 Reindahl Point,Louisville,Kentucky,40215,325,
2650,2023-09-18 00:47:19,177.66,77491 Loomis Trail,San Antonio,Texas,78210,245,
2651,2023-09-18 08:54:11,832.64,1709 Hanover Junction,Detroit,Michigan,48224,23,
2652,2023-09-18 10:22:30,1295.92,0 Elmside Court,New York City,New York,10004,225,
2653,2023-09-18 15:45:38,37.1,7549 Utah Center,Washington,District of Columbia,20414,375,
2654,2023-09-19 02:49:12,123.60000000000001,841 Westridge Street,Lancaster,California,93584,269,
2655,2023-09-19 15:53:25,60.637280000000004,0197 Cascade Street,Alpharetta,Georgia,30022,66,168
2656,2023-09-20 02:33:09,59.94,9 Dottie Circle,New York City,New York,10115,11,
2657,2023-09-20 10:34:40,11.98,4 Farmco Parkway,Monroe,Louisiana,71213,424,
2658,2023-09-20 20:57:13,263.55735999999996,22300 Elmside Street,Washington,District of Columbia,20337,358,54
2659,2023-09-21 11:33:28,216.84000000000003,5 Maywood Lane,Charleston,West Virginia,25331,9,
2660,2023-09-21 18:13:11,17.94204,5692 Badeau Parkway,Columbia,Missouri,65211,190,132
2661,2023-09-22 01:35:11,823.4200000000001,90999 Reinke Drive,Sioux Falls,South Dakota,57110,234,
2662,2023-09-22 08:40:57,726.42,50055 Ramsey Crossing,Jacksonville,Florida,32236,291,
2663,2023-09-22 13:30:09,325.76,76 Haas Parkway,Dallas,Texas,75265,54,
2664,2023-09-22 22:34:25,268.62,47238 Vermont Avenue,Springfield,Illinois,62776,19,
2665,2023-09-23 01:14:29,407.96,2173 Westport Pass,Simi Valley,California,93094,256,
2666,2023-09-23 07:06:38,108.0,119 Blackbird Road,Los Angeles,California,90060,376,
2667,2023-09-23 15:05:34,80.0,02025 Pierstorff Hill,Winston Salem,North Carolina,27157,154,
2668,2023-09-24 05:53:25,675.0822999999999,4 Coolidge Street,Baltimore,Maryland,21282,379,157
2669,2023-09-24 21:38:19,529.3000000000001,57878 Nevada Alley,Irvine,California,92717,350,
2670,2023-09-25 12:36:32,365.9,4347 Bluestem Junction,Montgomery,Alabama,36177,319,
2671,2023-09-25 13:46:31,2139.3800000000006,13 Susan Drive,Ocala,Florida,34474,77,
2672,2023-09-25 22:46:21,1827.0400000000002,71410 Harbort Pass,Denver,Colorado,80243,20,
2673,2023-09-26 00:18:56,874.1400000000001,6488 Haas Circle,Topeka,Kansas,66611,255,
2674,2023-09-26 01:20:24,44.6964,2 Morrow Parkway,Anderson,Indiana,46015,98,47
2675,2023-09-26 09:29:27,275.08000000000004,687 Little Fleur Circle,Minneapolis,Minnesota,55487,344,
2676,2023-09-26 11:06:37,427.90000000000003,4 Fair Oaks Lane,Hartford,Connecticut,6140,302,
2677,2023-09-26 15:04:35,2140.06,2950 Crest Line Crossing,Wilmington,North Carolina,28410,284,
2678,2023-09-26 21:33:09,659.5799999999999,9 Dottie Circle,New York City,New York,10115,11,
2679,2023-09-27 03:45:55,51.980000000000004,75 Dayton Parkway,Birmingham,Alabama,35225,270,
2680,2023-09-27 17:25:28,1193.72,7 Pepper Wood Court,Great Neck,New York,11024,348,
2681,2023-09-27 18:39:02,450.0,5 Longview Plaza,Detroit,Michigan,48211,397,
2682,2023-09-27 20:40:22,556.3,51 Randy Crossing,Brooklyn,New York,11220,25,
2683,2023-09-28 04:37:39,717.5200000000001,3122 Farmco Center,New York City,New York,10184,313,
2684,2023-09-28 11:06:25,3381.1200000000003,0 Golf Course Circle,El Paso,Texas,79950,171,
2685,2023-09-28 18:18:04,400.4,45317 Twin Pines Plaza,Manassas,Virginia,22111,458,
2686,2023-09-29 02:22:37,189.06,37 Randy Way,Lexington,Kentucky,40505,465,
2687,2023-09-29 11:26:33,634.3800000000001,4648 Jenifer Junction,Charlotte,North Carolina,28256,452,
2688,2023-09-29 12:17:06,69.98,26044 West Lane,Houston,Texas,77245,266,
2689,2023-09-29 23:11:09,410.30496,86165 Butterfield Junction,Metairie,Louisiana,70033,107,7
2690,2023-09-30 04:03:12,857.3397000000002,646 Carioca Road,Appleton,Wisconsin,54915,296,13
2691,2023-09-30 06:21:33,607.1600000000001,542 Shelley Park,San Diego,California,92105,144,
2692,2023-09-30 19:30:46,731.44,2 Everett Terrace,Topeka,Kansas,66667,239,
2693,2023-10-01 04:46:22,433.24,6 Westport Court,Memphis,Tennessee,38131,300,
2694,2023-10-01 20:45:45,97.68116,3980 Oxford Alley,Tampa,Florida,33673,463,17
2695,2023-10-02 06:38:26,39.96,32825 Northport Crossing,El Paso,Texas,88589,273,
2696,2023-10-02 15:59:26,573.74,70 Norway Maple Alley,Phoenix,Arizona,85083,285,
2697,2023-10-02 19:17:24,159.66378,0 Elmside Court,New York City,New York,10004,225,5
2698,2023-10-02 22:10:37,1994.74,87052 Vera Junction,Des Moines,Iowa,50981,7,
2699,2023-10-02 23:49:05,331.64000000000004,85609 Springview Junction,Spokane,Washington,99220,152,
2700,2023-10-03 13:35:54,1851.5001000000002,49628 Towne Avenue,Bakersfield,California,93311,194,56
2701,2023-10-03 20:53:49,444.16,02 Northview Place,Beaverton,Oregon,97075,286,
2702,2023-10-04 02:16:50,307.8026,75 Dayton Parkway,Birmingham,Alabama,35225,270,136
2703,2023-10-04 15:15:15,209.5,805 Warbler Junction,Vienna,Virginia,22184,201,
2704,2023-10-04 15:35:06,602.32,32326 Mcguire Plaza,Boise,Idaho,83716,407,
2705,2023-10-04 18:52:39,285.9672,265 Roxbury Pass,Memphis,Tennessee,38143,457,136
2706,2023-10-05 09:31:09,1013.5799999999999,13 Susan Drive,Ocala,Florida,34474,77,
2707,2023-10-05 13:00:28,577.98,9462 Meadow Ridge Alley,Hollywood,Florida,33023,114,
2708,2023-10-05 18:08:53,366.0,99 Sloan Plaza,El Paso,Texas,79923,248,
2709,2023-10-05 23:55:41,111.86000000000001,234 Ohio Terrace,Oklahoma City,Oklahoma,73114,183,
2710,2023-10-06 12:41:20,49.900000000000006,397 Crownhardt Crossing,Saint Louis,Missouri,63180,213,
2711,2023-10-07 01:22:32,668.26,391 Ridgeway Center,Spokane,Washington,99220,335,
2712,2023-10-07 15:20:45,348.88000000000005,30625 Pankratz Park,Atlanta,Georgia,30340,349,
2713,2023-10-08 06:27:53,920.46,17 3rd Place,Phoenix,Arizona,85062,305,
2714,2023-10-08 14:42:55,1968.0,52828 Esch Point,Montpelier,Vermont,5609,229,
2715,2023-10-09 02:31:49,110.0,94 Jenna Park,Tallahassee,Florida,32314,338,
2716,2023-10-09 10:49:40,1501.7600000000002,6983 Corscot Avenue,Bronx,New York,10469,215,
2717,2023-10-09 21:52:12,549.14,2 Miller Trail,Corona,California,92883,390,
2718,2023-10-10 07:04:43,2976.2,52015 Blue Bill Park Park,Atlanta,Georgia,31106,185,
2719,2023-10-10 20:22:09,39.900000000000006,3122 Farmco Center,New York City,New York,10184,313,
2720,2023-10-11 00:29:15,594.2,6 Ohio Circle,Fresno,California,93721,198,
2721,2023-10-11 07:31:41,542.56452,0 Lukken Hill,Colorado Springs,Colorado,80920,68,183
2722,2023-10-11 16:18:06,900.1843200000001,02 Northview Place,Beaverton,Oregon,97075,286,22
2723,2023-10-11 21:38:27,534.26,5037 Bowman Crossing,Salt Lake City,Utah,84170,175,
2724,2023-10-12 05:23:27,6033.86,22300 Elmside Street,Washington,District of Columbia,20337,358,
2725,2023-10-12 13:52:24,204.70320000000004,6915 Rockefeller Center,Charleston,West Virginia,25356,160,162
2726,2023-10-12 21:36:45,102.78,2 Golf View Place,Alhambra,California,91841,323,
2727,2023-10-13 10:14:06,1728.8200000000002,82042 Daystar Place,Waterbury,Connecticut,6705,22,
2728,2023-10-13 14:50:04,1342.4199999999998,76883 Mccormick Court,Hamilton,Ohio,45020,99,
2729,2023-10-14 00:17:24,237.5,46 Bonner Circle,Bryan,Texas,77806,138,
2730,2023-10-14 08:24:42,198.48,3 Arrowood Street,Columbia,Missouri,65218,440,
2731,2023-10-14 11:57:21,2689.5,28 Bluestem Avenue,Henderson,Nevada,89012,401,
2732,2023-10-15 02:49:35,659.8400000000001,39301 Namekagon Court,Corpus Christi,Texas,78410,456,
2733,2023-10-15 11:04:01,298.4,873 Texas Court,Phoenix,Arizona,85035,17,
2734,2023-10-15 17:49:29,422.71576000000005,43 Wayridge Street,Garland,Texas,75049,394,51
2735,2023-10-16 08:26:43,59.94,17926 Moose Center,Amarillo,Texas,79165,96,
2736,2023-10-16 16:25:38,371.04182000000003,22737 Grover Crossing,New York City,New York,10155,169,111
2737,2023-10-17 06:43:37,405.63999999999993,8674 Acker Alley,Independence,Missouri,64054,121,
2738,2023-10-17 17:56:09,561.7,23 Crescent Oaks Avenue,Apache Junction,Arizona,85219,441,
2739,2023-10-17 20:24:36,868.1600000000001,464 Eagle Crest Park,Des Moines,Iowa,50936,137,
2740,2023-10-18 07:38:13,188.69088000000002,8724 International Place,Kansas City,Kansas,66112,49,50
2741,2023-10-18 13:18:52,521.24,431 Oxford Hill,Cumming,Georgia,30130,301,
2742,2023-10-18 20:55:13,549.4,18 Division Alley,Dallas,Texas,75323,4,
2743,2023-10-19 08:26:29,325.31773999999996,15 Lakeland Hill,Albany,New York,12210,469,34
2744,2023-10-19 19:19:29,92.4,646 Carioca Road,Appleton,Wisconsin,54915,296,
2745,2023-10-20 09:39:51,819.72,107 Mendota Street,El Paso,Texas,79916,432,
2746,2023-10-20 21:37:11,1763.7800000000002,9026 Myrtle Lane,Moreno Valley,California,92555,13,
2747,2023-10-21 03:15:33,164.90188000000006,020 Marquette Road,Dallas,Texas,75358,459,140
2748,2023-10-21 06:15:14,1206.5,98123 Derek Center,San Diego,California,92105,380,
2749,2023-10-21 08:04:06,517.5600000000001,873 Texas Court,Phoenix,Arizona,85035,17,
2750,2023-10-22 00:01:51,854.48,8674 Acker Alley,Independence,Missouri,64054,121,
2751,2023-10-22 10:44:38,273.84000000000003,85625 Schmedeman Place,Syracuse,New York,13217,134,
2752,2023-10-22 11:42:49,3149.96,9 Spohn Plaza,Columbus,Ohio,43220,168,
2753,2023-10-22 18:05:45,1362.38,2892 Commercial Lane,Portland,Oregon,97271,283,
2754,2023-10-23 10:07:07,1215.66,2 Northview Avenue,Toledo,Ohio,43635,474,
2755,2023-10-24 01:04:10,64.9,656 Pearson Trail,Madison,Wisconsin,53726,2,
2756,2023-10-24 13:12:40,113.76,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
2757,2023-10-24 16:15:00,460.0,6392 Rutledge Street,San Antonio,Texas,78291,260,
2758,2023-10-24 21:13:17,499.1,9 Spohn Plaza,Columbus,Ohio,43220,168,
2759,2023-10-25 13:50:27,185.76000000000002,4 Walton Point,Denver,Colorado,80235,52,
2760,2023-10-25 22:54:09,313.88000000000005,6 Saint Paul Avenue,Daytona Beach,Florida,32118,314,
2761,2023-10-26 01:47:54,69.46000000000001,4346 Declaration Plaza,Fort Lauderdale,Florida,33315,57,
2762,2023-10-26 15:28:10,52.0,701 Gateway Drive,Aurora,Colorado,80015,385,
2763,2023-10-27 06:23:05,259.16,59903 Arkansas Street,Jefferson City,Missouri,65110,476,
2764,2023-10-27 18:15:18,1326.5800000000002,8143 Graedel Lane,Pittsburgh,Pennsylvania,15250,366,
2765,2023-10-27 23:37:28,290.56,30141 Fallview Junction,Minneapolis,Minnesota,55423,464,
2766,2023-10-28 05:21:52,782.98,38 Lerdahl Terrace,Santa Barbara,California,93150,158,
2767,2023-10-28 08:39:11,841.92,0383 Lyons Park,Atlanta,Georgia,30328,263,
2768,2023-10-28 18:43:34,413.22,7277 Rutledge Circle,Manchester,New Hampshire,3105,14,
2769,2023-10-28 22:21:46,418.85999999999996,4 Doe Crossing Circle,New Haven,Connecticut,6538,304,
2770,2023-10-28 22:48:00,4546.28,2892 Commercial Lane,Portland,Oregon,97271,283,
2771,2023-10-29 04:33:01,143.84,6 Esker Parkway,Amarillo,Texas,79159,317,
2772,2023-10-29 18:17:42,254.88000000000002,391 Ridgeway Center,Spokane,Washington,99220,335,
2773,2023-10-30 07:27:37,162.96,10724 Kensington Circle,Palm Bay,Florida,32909,126,
2774,2023-10-30 23:34:31,39.82,332 Monterey Lane,Philadelphia,Pennsylvania,19160,117,
2775,2023-10-31 01:39:44,117.96000000000001,542 Shelley Park,San Diego,California,92105,144,
2776,2023-10-31 10:49:54,483.16,2 Westridge Road,New York City,New York,10120,34,
2777,2023-10-31 19:20:58,2187.7999999999997,2734 East Crossing,Saint Paul,Minnesota,55103,435,
2778,2023-10-31 19:39:28,624.8600000000001,4347 Bluestem Junction,Montgomery,Alabama,36177,319,
2779,2023-11-01 04:53:51,5087.72,26561 Ramsey Hill,Cincinnati,Ohio,45238,354,
2780,2023-11-01 19:45:13,572.82,20295 Thierer Drive,Harrisburg,Pennsylvania,17105,21,
2781,2023-11-01 21:20:30,166.42000000000002,7549 Utah Center,Washington,District of Columbia,20414,375,
2782,2023-11-02 02:57:55,1199.7600000000002,9 Sullivan Hill,Odessa,Texas,79769,119,
2783,2023-11-02 09:43:48,370.28000000000003,5 Spohn Drive,Des Moines,Iowa,50330,467,
2784,2023-11-02 12:07:42,837.3800000000001,47800 Pawling Avenue,Boston,Massachusetts,2163,280,
2785,2023-11-03 01:06:15,769.2800000000001,6839 Ridgeway Pass,Arlington,Virginia,22234,207,
2786,2023-11-03 12:38:22,893.3800000000001,98123 Derek Center,San Diego,California,92105,380,
2787,2023-11-04 02:00:59,29.16,323 Morningstar Circle,Las Vegas,Nevada,89105,143,
2788,2023-11-04 09:26:07,252.64000000000001,95283 Corben Crossing,Lancaster,Pennsylvania,17605,423,
2789,2023-11-04 19:16:13,23.94,46203 Holy Cross Drive,Jacksonville,Florida,32230,220,
2790,2023-11-05 03:44:18,1692.6799999999998,90480 Caliangt Hill,Washington,District of Columbia,20591,403,
2791,2023-11-05 18:52:02,108.78136,4 Fair Oaks Lane,Hartford,Connecticut,6140,302,27
2792,2023-11-06 08:04:22,347.14000000000004,980 Springview Trail,Louisville,Kentucky,40205,163,
2793,2023-11-06 19:47:11,3999.92,2 Ridgeway Parkway,Melbourne,Florida,32919,308,
2794,2023-11-07 09:56:41,230.8,0 Fisk Street,Maple Plain,Minnesota,55579,427,
2795,2023-11-07 21:35:33,163.18,76 Haas Parkway,Dallas,Texas,75265,54,
2796,2023-11-08 03:27:31,689.52,8269 Aberg Junction,Atlanta,Georgia,31119,295,
2797,2023-11-08 08:29:46,533.3199999999999,8525 Mandrake Alley,Rockville,Maryland,20851,473,
2798,2023-11-08 17:52:21,549.9000000000001,656 Pearson Trail,Madison,Wisconsin,53726,2,
2799,2023-11-09 02:07:04,119.92,6983 Corscot Avenue,Bronx,New York,10469,215,
2800,2023-11-09 04:16:45,82.17408,0 Elmside Court,New York City,New York,10004,225,88
2801,2023-11-09 16:29:37,4155.5199999999995,8811 Sugar Terrace,Duluth,Georgia,30096,200,
2802,2023-11-10 06:59:22,1104.46,82 Sundown Street,Boston,Massachusetts,2283,65,
2803,2023-11-10 17:58:54,4550.0,873 Texas Court,Phoenix,Arizona,85035,17,
2804,2023-11-10 19:26:29,1144.6200000000001,5233 Fremont Way,Riverside,California,92505,243,
2805,2023-11-10 22:27:42,3618.0852399999994,13 Loeprich Junction,Macon,Georgia,31296,478,187
2806,2023-11-11 12:34:30,119.92,21 Haas Point,Duluth,Minnesota,55811,204,
2807,2023-11-11 15:20:26,747.1,506 Badeau Road,Santa Barbara,California,93111,454,
2808,2023-11-11 20:16:44,299.82000000000005,52207 Weeping Birch Parkway,Akron,Ohio,44393,272,
2809,2023-11-12 03:55:05,1149.76,4 Bartillon Terrace,Greensboro,North Carolina,27425,408,
2810,2023-11-12 06:08:39,823.86,5 Knutson Court,Amarillo,Texas,79118,203,
2811,2023-11-12 10:58:10,913.74,687 Little Fleur Circle,Minneapolis,Minnesota,55487,344,
2812,2023-11-13 01:52:47,797.62,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,
2813,2023-11-13 12:33:35,1731.79106,43 Maryland Parkway,Kansas City,Missouri,64109,386,9
2814,2023-11-13 21:50:51,3183.34,5 Spohn Drive,Des Moines,Iowa,50330,467,
2815,2023-11-14 01:07:32,292.65624,6529 Northfield Park,Oklahoma City,Oklahoma,73147,59,20
2816,2023-11-14 13:31:32,2480.38,319 Ilene Pass,Birmingham,Alabama,35263,208,
2817,2023-11-14 21:29:25,199.0,35 Crownhardt Avenue,San Diego,California,92105,83,
2818,2023-11-15 03:55:12,292.1807,3616 Old Shore Avenue,New York City,New York,10270,8,47
2819,2023-11-15 08:17:27,1571.3000000000002,9 Merry Crossing,Mountain View,California,94042,437,
2820,2023-11-15 17:08:21,48.0,9026 Myrtle Lane,Moreno Valley,California,92555,13,
2821,2023-11-15 22:25:20,1380.96,87052 Vera Junction,Des Moines,Iowa,50981,7,
2822,2023-11-16 10:55:27,215.36,570 Grover Plaza,Houston,Texas,77293,422,
2823,2023-11-16 11:29:38,640.8199999999999,44 Vernon Crossing,Decatur,Georgia,30089,371,
2824,2023-11-16 16:18:19,2303.3,2 Dottie Lane,Tulsa,Oklahoma,74156,90,
2825,2023-11-16 22:19:40,257.14,325 Doe Crossing Place,Whittier,California,90610,320,
2826,2023-11-17 02:41:24,610.74,17926 Moose Center,Amarillo,Texas,79165,96,
2827,2023-11-17 13:58:37,22.982400000000002,7 Nancy Parkway,Lexington,Kentucky,40505,164,49
2828,2023-11-18 02:49:55,2596.38,4 Warner Avenue,Albuquerque,New Mexico,87195,398,
2829,2023-11-18 06:01:04,2445.98,659 Walton Parkway,Fresno,California,93704,174,
2830,2023-11-18 15:22:00,1007.86,0 Fisk Street,Maple Plain,Minnesota,55579,427,
2831,2023-11-18 17:33:17,262.51234000000005,10382 Dwight Way,Huntington,West Virginia,25775,109,182
2832,2023-11-19 00:02:55,399.3835200000001,8 North Junction,Los Angeles,California,90040,45,159
2833,2023-11-19 08:16:26,1779.5800000000004,1234 Apple Street,San Jose,California,94088,481,
2834,2023-11-19 10:28:46,344.26,5922 Dwight Avenue,Wichita,Kansas,67230,378,
2835,2023-11-19 22:40:14,384.14720000000005,8920 Maryland Hill,Charlotte,North Carolina,28220,240,8
